ndb_no	shrt_desc	energy_kcal	nutval
15145	CRAYFISH,MXD SP,WILD,RAW	0.0853659	6.19488
14237	COFFEE SUB,CRL GRAIN BEV,PREP W/ H2O	0.00665188	6.19945
5624	EMU,FAN FILLET,CKD,BRLD	0.170732	6.20271
16031	BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT	0.137472	6.21427
11435	RUTABAGAS,RAW	0.0399113	6.21568
6931	SAUCE,PASTA,SPAGHETTI/MARINARA,RTS	0.0964523	6.21967
16328	BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,W/SALT	0.140798	6.22361
11926	LENTILS,SPROUTED,CKD,STIR-FRIED,W/SALT	0.111973	6.22622
8598	CEREALS RTE,GENERAL MILLS,FIBER ONE,HONEY CLUSTERS	0.333703	6.22636
16021	BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND	0.0920177	6.23114
8031	CEREALS RTE,KELLOGG'S FRSTD MINI-WHEATS,ORIGINAL	0.380266	6.23416
5021	CHICKEN,BROILERS OR FRYERS,GIBLETS,CKD,FRIED	0.307095	6.23458
11778	COWPEAS (BLACKEYES),IMMAT SEEDS,FRZ,CKD,BLD,DRND,W/SALT	0.145233	6.24235
43205	BEVERAGE,INST BRKFST PDR,CHOC,NOT RECON	0.395787	6.24313
15072	ROE,MIXED SPECIES,RAW	0.158537	6.24664
16056	CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW	0.403548	6.25554
6976	SAUCE,PASTA,SPAGHETTI/MARINARA,RTS,LO NA	0.0964523	6.26185
8493	CEREALS RTE,MALT-O-MEAL,APPL ZINGS	0.437916	6.26388
11826	PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,W/SALT	0.12306	6.27116
15123	TUNA,FRESH,SKIPJACK,RAW	0.114191	6.27178
11326	PEAS&ONIONS,FRZ,UNPREP	0.0776053	6.27529
11196	COWPEAS (BLACKEYES),IMMTRE SEEDS,FRZ,CKD,BLD,DRND,WO/SALT	0.146341	6.27981
11249	LENTILS,SPROUTED,CKD,STIR-FRIED,WO/SALT	0.111973	6.2806
9302	RASPBERRIES,RAW	0.0576497	6.28081
16325	BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,W/SALT	0.13082	6.284
9205	ORANGES,RAW,WITH PEEL	0.0698448	6.28575
2013	CORIANDER SEED	0.330377	6.29066
16055	CAROB FLOUR	0.24612	6.29119
11603	YAMBEAN (JICAMA),RAW	0.0421286	6.29119
11298	PARSNIPS,RAW	0.0831486	6.29143
15229	CUTTLEFISH,MXD SP,CKD,MOIST HEAT	0.175166	6.30726
11990	WASABI,ROOT,RAW	0.120843	6.30871
35192	AGAVE,RAW (SOUTHWEST)	0.075388	6.31023
15146	CRAYFISH,MXD SP,WILD,CKD,MOIST HEAT	0.0909091	6.31362
35009	WHALE,BELUGA,MEAT,DRIED (ALASKA NATIVE)	0.362528	6.31392
16028	BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT	0.140798	6.31975
11345	PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT	0.12306	6.32043
16379	MOTHBEANS,MATURE SEEDS,CKD,BLD,W/SALT	0.129712	6.32743
16025	BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT	0.13082	6.33054
11579	VEGETABLES,MXD,CND,SOL&LIQUIDS	0.0399113	6.34533
11514	SWEET POTATO,CND,MSHD	0.111973	6.35118
6463	SOUP,TOMATO RICE,CND,PREP W/ EQ VOLUME H2O	0.0521064	6.35155
11308	PEAS,GRN (INCLUDES BABY & LESUER TYPES),CND,DRND SOL,UNPREP	0.0764967	6.35167
15144	CRAB,QUEEN,RAW	0.0997783	6.35264
11896	WINGED BEAN,IMMAT SEEDS,CKD,BLD,DRND,W/SALT	0.04102	6.35843
15200	MACKEREL,KING,CKD,DRY HEAT	0.148559	6.36125
8492	CEREALS RTE,MALT-O-MEAL,PUFFED RICE CRL	0.444568	6.36654
11596	WINGED BNS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT	0.0421286	6.36684
16085	PEAS,SPLIT,MATURE SEEDS,RAW	0.378049	6.36747
16079	MOTHBEANS,MATURE SEEDS,CKD,BLD,WO/SALT	0.129712	6.37437
12022	SAFFLOWER SD MEAL,PART DEFATTED	0.379157	6.38198
16083	MUNGO BNS,MATURE SEEDS,RAW	0.378049	6.38333
6063	SOUP,TOMATO RICE,CND,COND	0.103104	6.3869
42055	FRUIT-FLAVORED DRK,DRY PDR MIX,LO CAL,W/ ASPRT	0.240576	6.38713
11426	PUMPKIN PIE MIX,CANNED	0.115299	6.39624
3194	BABYFOOD,CEREAL,RICE,DRY	0.433481	6.40354
16341	BEANS,PINK,MATURE SEEDS,CKD,BLD,W/SALT	0.165188	6.41253
11195	COWPEAS (BLACKEYES),IMMAT SEEDS,FRZ,UNPREP	0.154102	6.42685
16302	BEANS,ADZUKI,MATURE SD,CKD,BLD,W/SALT	0.141907	6.43284
16346	BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,W/SALT	0.157428	6.43541
5626	EMU,FULL RUMP,RAW	0.124169	6.43769
2019	FENUGREEK SEED	0.358093	6.43939
15226	CRAB,DUNGENESS,CKD,MOIST HEAT	0.121951	6.44081
3121	BABYFOOD,VEG,PEAS,STR	0.0554324	6.44288
16041	BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT	0.165188	6.44939
16333	BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,W/SALT	0.140798	6.45074
11818	PEAS&ONIONS,FRZ,CKD,BLD,DRND,W/SALT	0.0498891	6.45413
9057	BOYSENBERRIES,FRZ,UNSWTND	0.0554324	6.45654
15139	CRAB,BLUE,RAW	0.0964523	6.45849
15148	LOBSTER,NORTHERN,CKD,MOIST HEAT	0.0986696	6.45985
16343	BEANS,PINTO,MATURE SEEDS,CKD,BLD,W/SALT	0.158537	6.46259
8501	CEREALS RTE,MALT-O-MEAL,FRUITY DYNO-BITES	0.447894	6.47277
8481	CEREALS RTE,MALT-O-MEAL HONEY GRAHAM SQUARES	0.480044	6.47395
16046	BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT	0.157428	6.47409
16002	BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT	0.141907	6.47575
11877	SWEET POTATO,FRZ,CKD,BKD,W/ SALT	0.110865	6.4797
11089	BROADBEANS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT	0.0687361	6.48349
35173	ELK,FREE RANGE,GROUND,RAW (SHOSHONE BANNOCK)	0.107539	6.48658
6027	SOUP,CLAM CHOWDER,MANHATTAN STYLE,CND,CHUNKY,RTS	0.0620843	6.49065
2018	FENNEL SEED	0.382483	6.49297
16033	BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT	0.140798	6.49398
8469	CEREALS RTE,KELLOGG'S,RED SUGAR FRSTD FLAKES CRL	0.41796	6.495
11832	POTATOES,BLD,CKD IN SKN,SKN,W/SALT	0.0864745	6.5026
15147	LOBSTER,NORTHERN,RAW	0.0853659	6.50395
8210	CEREALS RTE,QUAKER,QUAKER OAT CINN LIFE	0.413525	6.50459
16421	SOY PROT CONC,CRUDE PROT BASIS (N X 6.25),ACID WASH	0.363636	6.50886
16384	MUNGO BNS,MATURE SEEDS,CKD,BLD,W/SALT	0.116408	6.51115
11141	CELERIAC,RAW	0.0465632	6.51407
2011	CLOVES,GROUND	0.358093	6.51413
20078	WHEAT GERM,CRUDE	0.399113	6.51542
16418	SOY FLR,LOW-FAT,CRUDE PROT BASIS (N x 6.25)	0.409091	6.52523
11489	SQUASH,WINTER,HUBBARD,RAW	0.0443459	6.5299
8500	CEREALS RTE,MALT-O-MEAL,FRSTD MINI SPOONERS	0.430155	6.53064
11868	SQUASH,WNTR,HUBBARD,CKD,BKD,W/SALT	0.0554324	6.53076
5628	EMU,INSIDE DRUM,RAW	0.119734	6.53523
3189	BABYFOOD,CRL,OATMEAL,DRY	0.44235	6.5379
16118	SOY FLOUR,LOW-FAT	0.415743	6.53791
16338	BEANS,NAVY,MATURE SEEDS,CKD,BLD,W/SALT	0.155211	6.5388
5176	TURKEY,HEART,ALL CLASSES,CKD,SIMMRD	0.150776	6.54442
16417	SOY FLR,DEFATTED,CRUDE PROT BASIS (N X 6.25)	0.412417	6.54615
16315	BEANS,BLACK,MATURE SEEDS,CKD,BLD,W/SALT	0.146341	6.55626
8458	CEREALS RTE,KELLOGG'S,FRUIT HARVEST STRAWBERRY/BLUEBERRY	0.407982	6.55963
16084	MUNGO BNS,MATURE SEEDS,CKD,BLD,WO/SALT	0.116408	6.56346
8157	CEREALS RTE,WHEAT,PUFFED,FORT	0.403548	6.56653
11248	LENTILS,SPROUTED,RAW	0.117517	6.5735
11366	POTATOES,BLD,CKD IN SKN,SKN,WO/SALT	0.0864745	6.57417
11254	LOTUS ROOT,RAW	0.0820399	6.57546
35161	CARIBOU,SHLDR MEAT,DRIED (ALASKA NATIVE)	0.300443	6.57602
11327	PEAS&ONIONS,FRZ,CKD,BLD,DRND,WO/SALT	0.0498891	6.57618
16375	LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,CKD,BLD,W/SALT	0.13969	6.57724
11512	SWEETPOTATO,CND,VACUUM PK	0.100887	6.57819
16038	BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT	0.155211	6.58062
11567	TURNIPS,FRZ,CKD,BLD,DRND,WO/SALT	0.0254989	6.58408
11594	WAXGOURD,(CHINESE PRESERVING MELON),CKD,BLD,DRND,WO/SALT	0.0155211	6.5901
11293	ONIONS,WELSH,RAW	0.037694	6.59346
16015	BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT	0.146341	6.59787
11890	TURNIPS,FRZ,CKD,BLD,DRND,W/SALT	0.0232816	6.60094
9181	MELONS,CANTALOUPE,RAW	0.037694	6.60261
11947	PICKLES,CUCUMBER,DILL,LO NA	0.0199557	6.60688
11362	POTATOES,RAW,SKIN	0.0643016	6.60807
15049	MACKEREL,KING,RAW	0.116408	6.61099
2006	SPICES,CARDAMOM	0.344789	6.616
16032	BEANS,KIDNEY,RED,MATURE SEEDS,RAW	0.373614	6.61606
6956	SOUP,TOMATO,CND,COND,RED NA	0.0720621	6.6166
16075	LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,CKD,BLD,WO/SALT	0.13969	6.62083
14553	WINE,NON-ALCOHOLIC	0.00665188	6.62348
11899	YARDLONG BEAN,CKD,BLD,DRND,W/SALT	0.0521064	6.62708
11490	SQUASH,WNTR,HUBBARD,CKD,BKD,WO/SALT	0.0554324	6.64061
11344	PIGEONPEAS,IMMAT SEEDS,RAW	0.150776	6.64411
11895	WAXGOURD,(CHINESE PRESERVING MELON),CKD,BLD,DRND,W/SALT	0.0121951	6.64681
16043	BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT	0.158537	6.65376
8584	CEREALS RTE,KELLOGG'S SPL K CHOCOLATEY DELIGHT	0.435698	6.6591
3185	BABYFOOD,CEREAL,MIXED,DRY	0.420177	6.6633
11537	TOMATOES,RED,RIPE,CND,W/GRN CHILIES	0.0166297	6.66427
8581	CEREALS RTE,GENERAL MILLS,CURVES FRUIT & NUT CRUNCH CRL	0.384701	6.67027
47011	FRUIT-FLAVORED DRK MIX,PDR,UNSWTND	0.250554	6.67442
8346	CEREALS RTE,MALT-O-MEAL,COLOSSAL CRUNCH	0.460089	6.67978
16022	BEANS,FRENCH,MATURE SEEDS,RAW	0.380266	6.69757
22914	PASTA W/ TOMATO SAU,NO MEAT,CND	0.0831486	6.70764
16074	LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,RAW	0.371397	6.71277
11632	PEPPERS,JALAPENO,CND,SOL&LIQUIDS	0.0299335	6.72765
12033	SESAME FLOUR,LOW-FAT	0.36918	6.73263
2063	ROSEMARY,FRESH	0.145233	6.7361
11220	GOURD,DISHCLOTH (TOWELGOURD),RAW	0.0221729	6.74547
11200	YARDLONG BEAN,CKD,BLD,DRND,WO/SALT	0.0521064	6.74585
15163	CUTTLEFISH,MXD SP,RAW	0.0875831	6.75672
5175	TURKEY,HEART,ALL CLASSES,RAW	0.125277	6.76251
9216	ORANGE PEEL,RAW	0.107539	6.77196
11481	SQUASH,SMMR,ZUCCHINI,ITALIAN STYLE,CND	0.0321508	6.78497
8123	CEREALS,OATS,INST,FORT,PLN,PREP W/ H2O	0.075388	6.79569
16361	COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,W/SALT	0.129712	6.7986
8548	CEREALS RTE,QUAKER,QUAKER TSTD OATMEAL CRL	0.424612	6.80199
8259	CEREALS RTE,KELLOGG,KELLOGG'S CRISPIX	0.41796	6.80411
11595	WINGED BNS,IMMAT SEEDS,RAW	0.0543237	6.80455
8108	CEREALS,CREAM OF WHEAT,MIX'N EAT,PLN,DRY	0.400222	6.81311
5128	CHICKEN,STEWING,GIBLETS,CKD,SIMMRD	0.215078	6.81989
15164	MUSSEL,BLUE,RAW	0.0953437	6.82631
11316	PEAS,MATURE SEEDS,SPROUTED,RAW	0.137472	6.83645
8069	CEREALS RTE,KELLOGG,KELLOGG'S FRSTD FLAKES	0.406874	6.83908
8263	CEREALS RTE,GENERAL MILLS,APPL CINN CHEERIOS	0.443459	6.84089
9042	BLACKBERRIES,RAW	0.0476718	6.84509
16061	COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,WO/SALT	0.129712	6.84554
16014	BEANS,BLACK,MATURE SEEDS,RAW	0.378049	6.84595
16434	YARDLONG BNS,MATURE SEEDS,CKD,BLD,W/ SALT	0.13082	6.84945
16121	SOY PROT CONC,PRODUCED BY ALCOHOL EXTRACTION	0.366962	6.85604
11989	MUSHROOMS,STRAW,CND,DRND SOL	0.0354767	6.85786
16101	PIGEON PEAS (RED GM),MATURE SEEDS,RAW	0.380266	6.85812
6559	SOUP,TOMATO,CND,PREP W/EQ VOLUME H2O,COMM	0.0332594	6.86199
11583	VEGETABLES,MXD,FRZ,UNPREP	0.0709534	6.87059
14214	COFFEE,INST,REG,PDR	0.267184	6.8754
8109	CEREALS,CREAM OF WHEAT,MIX'N EAT,PLN,PREP W/ H2O	0.0798226	6.88263
15143	CRAB,DUNGENESS,RAW	0.0953437	6.8833
8495	CEREALS RTE,MALT-O-MEAL,COCOA DYNO-BITES	0.445676	6.88533
11224	HYACINTH-BEANS,IMMAT SEEDS,RAW	0.0509978	6.8905
16134	YARDLONG BNS,MATURE SEEDS,CKD,BLD,WO/SALT	0.13082	6.89452
11850	RADISHES,ORIENTAL,CKD,BLD,DRND,W/SALT	0.018847	6.89701
11063	BEANS,SNAP,GRN,MICROWAVED	0.0432373	6.89708
9224	TANGERINE JUC,FRZ CONC,SWTND,UNDIL	0.178492	6.89743
11825	PEPPERS,SWT,GRN,FRZ,CHOPD,CKD,BLD,DRND,W/SALT	0.0177384	6.90096
16037	BEANS,NAVY,MATURE SEEDS,RAW	0.373614	6.91407
8518	CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN YOGURT BITES	0.379157	6.91442
8234	CEREALS,QUAKER,OATMEAL,INST,LO NA,PREP W/H2O	0.103104	6.91675
11559	TOMATO PRODUCTS,CND,SAU,W/TOMATO TIDBITS	0.0354767	6.91844
9185	MELON BALLS,FROZEN	0.0365854	6.92025
11784	GOURD,WHITE-FLOWERED (CALABASH),CKD,BLD,DRND,W/SALT	0.0144124	6.92035
16047	BEANS,YEL,MATURE SEEDS,RAW	0.382483	6.92633
9023	APRICOTS,CND,H2O PK,WO/SKN,SOL&LIQUIDS	0.0243902	6.92882
3109	BABYFOOD,VEG,SWT POTATOES,JR	0.0665189	6.92965
16040	BEANS,PINK,MATURE SEEDS,RAW	0.380266	6.93449
9263	PERSIMMONS,JAPANESE,RAW	0.0776053	6.93634
35011	Whale, beluga, meat, raw (Alaska Native)	0.12306	6.93659
9326	WATERMELON,RAW	0.0332594	6.94066
16320	BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,W/SALT	0.150776	6.94412
8060	CEREALS RTE,KELLOGG,KELLOGG'S RAISIN BRAN	0.356984	6.94979
8484	CEREALS RTE,MALT-O-MEAL,RAISIN BRAN CRL	0.400222	6.96136
15221	TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT	0.144124	6.96238
6964	SOUP,TOMATO,LO NA,W/H2O	0.0332594	6.96843
5625	EMU,FLAT FILLET,RAW	0.113082	6.97273
6159	SOUP,TOMATO,CND,COND	0.0665189	6.97929
16020	BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT	0.150776	6.98451
3193	BABYFOOD,CRL,OATMEAL,W/HONEY,DRY	0.433481	6.98718
8003	CEREALS RTE,KELLOGG,KELLOGG'S APPL JACKS	0.405765	6.98871
11640	SHALLOTS,FREEZE-DRIED	0.385809	6.99502
16049	BEANS,WHITE,MATURE SEEDS,RAW	0.36918	6.99719
8076	CEREALS RTE,POST TOASTIES CORN FLAKES	0.399113	7.00181
11199	YARDLONG BEAN,RAW	0.0521064	7.00389
9159	LIMES,RAW	0.0332594	7.00422
16027	BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW	0.36918	7.00555
11972	LEMON GRASS (CITRONELLA),RAW	0.109756	7.01007
15127	TUNA,FRESH,YELLOWFIN,RAW	0.120843	7.01273
16042	BEANS,PINTO,MATURE SEEDS,RAW	0.384701	7.01405
1226	EGG SUB,LIQ OR FRZ,FAT FREE	0.0532151	7.01902
11306	PEAS,GRN,CND,REG PK,SOL&LIQUIDS	0.0587583	7.021
11553	TOMATO PRODUCTS,CND,SAU,W/ONIONS	0.0465632	7.02969
8105	CEREALS,FARINA,ENR,ASSORTED BRANDS,QUICK,CKD W/ H2O,WO/ SALT	0.0609756	7.03022
8122	CEREALS,OATS,INST,FORT,PLN,DRY	0.415743	7.03188
11777	COWPEAS (BLACKEYES),IMMAT SEEDS,CKD,BLD,DRND,W/SALT	0.104213	7.0359
11865	SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT	0.037694	7.03863
8580	INCAPARINA,DRY MIX (CORN & SOY FLOURS),UNPREP	0.420177	7.03953
3108	BABYFOOD,VEG,SWT POTATOES,STR	0.0631929	7.04435
16045	BEANS,SML WHITE,MATURE SEEDS,RAW	0.372506	7.05832
11108	BUTTERBUR,CANNED	0.00332594	7.06267
16071	LIMA BNS,LRG,MATURE SEEDS,RAW	0.374723	7.06396
16381	MUNG BNS,MATURE SEEDS,CKD,BLD,W/SALT	0.116408	7.07306
10106	PORK,FRSH,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW	0.110865	7.08004
8543	CEREALS RTE,KELLOGG'S,SPL K VANILLA ALMOND	0.425721	7.08528
14315	MALTED DRK MIX,CHOC,W/ ADDED NUTR,PDR	0.431264	7.08847
15136	CRAB,ALASKA KING,RAW	0.0931264	7.09304
8330	CEREALS RTE,POST,GRAPE-NUTS FLAKES	0.404656	7.09478
8229	CEREALS,QUAKER,INST OATMEAL,LO NA,DRY	0.404656	7.0998
20033	OAT BRAN,RAW	0.272727	7.1031
8106	CEREALS,CREAM OF WHEAT,INST,DRY	0.405765	7.10566
3181	BABYFOOD,CRL,BARLEY,DRY	0.404656	7.10805
16035	BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW	0.364745	7.10807
11088	BROADBEANS,IMMAT SEEDS,RAW	0.0798226	7.1209
11812	PEAS,GRN,CND,NO SALT,SOL&LIQUIDS	0.0587583	7.12343
16081	MUNG BNS,MATURE SEEDS,CKD,BLD,WO/SALT	0.116408	7.12536
17214	LAMB,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW	0.111973	7.13318
15137	CRAB,ALASKA KING,CKD,MOIST HEAT	0.107539	7.14894
8171	CEREALS,CRM OF WHEAT,INST,PREP W/ H2O,W/ SALT,(WHEAT)	0.0687361	7.15389
16024	BEANS,GREAT NORTHERN,MATURE SEEDS,RAW	0.375831	7.15608
11192	COWPEAS (BLACKEYES),IMMAT SEEDS,CKD,BLD,DRND,WO/SALT	0.107539	7.15996
11864	SQUASH,WNTR,ACORN,CKD,BKD,W/SALT	0.0620843	7.17838
16052	BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW	0.378049	7.18094
16016	BEANS,BLACK TURTLE SOUP,MATURE SEEDS,RAW	0.375831	7.18298
11793	KOHLRABI,CKD,BLD,DRND,W/SALT	0.0321508	7.18613
14146	CARBONATED BEV,LO CAL,COLA OR PEPPR-TYPE,W/ ASPRT,WO/ CAFFEN	0.00110865	7.18633
14309	MALTED DRK MIX,NAT,W/ ADDED NUTR,PDR	0.412417	7.19801
11219	GOURD,WHITE-FLOWERED (CALABASH),CKD,BLD,DRND,WO/SALT	0.0166297	7.20678
8107	CEREALS,CREAM OF WHEAT,INST,PREP W/ H2O,WO/ SALT	0.0687361	7.20907
15140	CRAB,BLUE,CKD,MOIST HEAT	0.0920177	7.21072
15141	CRAB,BLUE,CANNED	0.0920177	7.21072
8173	CEREALS,FARINA,ENR,CKD W/ H2O,W/ SALT	0.0587583	7.21116
35074	SOURDOCK,YOUNG LEAVES (ALASKA NATIVE)	0.0465632	7.21201
11431	RADISHES,ORIENTAL,CKD,BLD,DRND,WO/SALT	0.018847	7.22009
16363	COWPEAS,COMMON,MATURE SEEDS,CKD,BLD,W/SALT	0.128603	7.2255
16119	SOY MEAL,DEFATTED,RAW	0.375831	7.22759
8284	CEREALS RTE,KELLOGG,KELLOGG'S LOFAT GRANOLA W/ RAISINS	0.41796	7.23367
11527	TOMATOES,GREEN,RAW	0.0254989	7.245
8026	CEREALS RTE,GENERAL MILLS,WHEATIES RAISIN BRAN	0.36918	7.24983
9150	LEMONS,RAW,WITHOUT PEEL	0.0321508	7.25016
8349	CEREALS RTE,MALT-O-MEAL,TOOTIE FRUITIES	0.444568	7.25229
8113	CEREALS,FARINA,ENR,CKD W/ H2O,WO/ SALT	0.0587583	7.25859
11212	EDAMAME,FRZ,PREP	0.135255	7.26064
11080	BEETS,RAW	0.0476718	7.26543
14629	ENERGY DRK,ROCKSTAR	0.0643016	7.26738
11795	LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,W/SALT	0.0343681	7.27207
16063	COWPEAS,COMMON (BLKEYES,CRWDR,STHRN),MTURE,CKD,BLD,WO/SALT	0.128603	7.27285
11483	SQUASH,WNTR,ACORN,CKD,BKD,WO/SALT	0.0620843	7.27646
16419	SOY MEAL,DEFATTED,RAW,CRUDE PROT BASIS (N X 6.25)	0.373614	7.27959
11881	TARO,TAHITIAN,CKD,W/SALT	0.0487805	7.28057
16030	BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW	0.365854	7.2844
8057	CEREALS RTE,GENERAL MILLS,HONEY NUT CHEX	0.443459	7.28756
11060	BEANS,SNAP,GRN,FRZ,ALL STYLES,UNPREP	0.0432373	7.28853
11482	SQUASH,WINTER,ACORN,RAW	0.0443459	7.29552
5630	EMU,OUTSIDE DRUM,RAW	0.114191	7.29718
8579	CEREALS RTE,GENERAL MILLS,CINN TOAST CRUNCH,RED SUGAR	0.422395	7.29765
11624	LEEKS,(BULB&LOWER-LEAF PORTION),FREEZE-DRIED	0.355876	7.31564
8039	CEREALS RTE,WHEAT&MALT BARLEY FLAKES	0.404656	7.31653
11516	SWEET POTATO,FRZ,UNPREP	0.10643	7.33107
6177	SOUP,MINESTRONE,CND,RED NA,RTS	0.0554324	7.3387
5623	EMU,FAN FILLET,RAW	0.114191	7.34013
11432	RADISHES,ORIENTAL,DRIED	0.300443	7.35006
5116	CHICKEN,ROASTING,GIBLETS,CKD,SIMMRD	0.182927	7.37191
20034	OAT BRAN,COOKED	0.0443459	7.37448
11242	KOHLRABI,CKD,BLD,DRND,WO/SALT	0.0321508	7.37552
8083	CEREALS RTE,MALT-O-MEAL,CORN BURSTS	0.436807	7.37639
16069	LENTILS,RAW	0.391353	7.38031
44055	CELERY FLAKES,DRIED	0.353659	7.39082
8084	CEREALS RTE,WHEAT GERM,TSTD,PLN	0.423503	7.39848
11814	PEAS,GRN,FRZ,CKD,BLD,DRND,W/SALT	0.0864745	7.40137
11730	BEANS,SNAP,YEL,FRZ,ALL STYLES,UNPREP	0.0365854	7.40352
16370	LENTILS,MATURE SEEDS,CKD,BLD,W/SALT	0.126386	7.40353
11526	TARO,TAHITIAN,CKD,WO/SALT	0.0487805	7.40539
8206	CEREALS RTE,MALT-O-MEAL,COCO-ROOS	0.439024	7.41567
11050	BEANS,SHELLIE,CND,SOL & LIQUIDS	0.0332594	7.42976
16070	LENTILS,MATURE SEEDS,CKD,BLD,WO/SALT	0.128603	7.43232
16001	BEANS,ADZUKI,MATURE SEEDS,RAW	0.364745	7.43435
14215	COFFEE,INST,REG,PREP W/H2O	0.00221729	7.43675
22123	MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,FRZ,UNPREP	0.189579	7.44098
11928	TREE FERN,CKD,W/SALT	0.0443459	7.44713
2015	CURRY POWDER	0.36031	7.44752
8508	CEREALS RTE,USDA CMDTY CORN & RICE (INCLUDES ALL  BRANDS)	0.419069	7.44776
11247	LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,WO/SALT	0.0343681	7.44924
2036	ROSEMARY,DRIED	0.366962	7.45011
8395	CEREALS RTE,QUAKER,HONEY NUT OATS	0.426829	7.45501
3084	BABYFOOD,DINNER,VEG&TURKEY,STR	0.0532151	7.46189
9287	PRICKLY PEARS,RAW	0.0454545	7.47058
11312	PEAS,GRN,FRZ,UNPREP	0.0853659	7.47351
11062	BEANS,SNAP,GRN,FRZ,ALL STYLES,MICROWAVED	0.0443459	7.47497
11313	PEAS,GRN,FRZ,CKD,BLD,DRND,WO/SALT	0.0864745	7.47626
11191	COWPEAS (BLACKEYES),IMMAT SEEDS,RAW	0.0997783	7.47981
3211	BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,DRY	0.414634	7.4837
16062	COWPEAS,COMMON (BLACKEYES,CROWDER,SOUTHERN),MTRE SEEDS,RAW	0.372506	7.48625
16106	MEAT EXTENDER	0.347007	7.4892
11811	PEAS,GRN,CKD,BLD,DRND,W/SALT	0.0931264	7.50246
11973	BEANS,FAVA,IN POD,RAW	0.097561	7.50666
9383	TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND	0.0421286	7.51138
1224	PROTEIN SUPP,MILK BSD,MUSCLE MILK LT,PDR	0.439024	7.52556
11304	PEAS,GREEN,RAW	0.0898004	7.52644
3114	BABYFOOD,VEG,BUTTERNUT SQUASH&CORN	0.0554324	7.53073
11218	GOURD,WHITE-FLOWERED (CALABASH),RAW	0.0155211	7.53954
2004	SPICES,BAY LEAF	0.347007	7.54608
16080	MUNG BNS,MATURE SEEDS,RAW	0.384701	7.5514
15230	OCTOPUS,COMMON,CKD,MOIST HEAT	0.181818	7.55253
14218	COFFEE,INST,DECAFFEINATED,PDR	0.248337	7.55436
8478	CEREALS RTE,MALT-O-MEAL,GOLDEN PUFFS	0.440133	7.56708
11305	PEAS,GRN,CKD,BLD,DRND,WO/SALT	0.0931264	7.56784
8278	CEREALS RTE,GENERAL MILLS,KABOOM	0.443459	7.56828
3093	BABYFOOD,GRN BNS,DICES,TODD	0.0321508	7.57742
13333	BEEF,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW	0.116408	7.59096
35198	PLAINS PRICKLYPEAR,RAW (NORTHERN PLAINS INDIANS)	0.0465632	7.59561
16019	BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW	0.371397	7.60267
11525	TARO,TAHITIAN,RAW	0.0487805	7.61085
